uav_count,mission_assurance_index_mean,mission_assurance_index_ci95,mission_success_rate_mean,mission_success_rate_ci95,packet_delivery_ratio_mean,route_deviation_mean,recovery_time_proxy_sec_mean
10,0.7528935943292823,0.008955171659831843,80.18549311649043,0.6311957628340776,0.9716666666666667,21.588546295094204,5.734012345679012
20,0.7459382441004914,0.006847555214603869,79.42119638963489,0.5403304344608902,0.9665230961298378,29.873294413060925,5.687782459425719
30,0.7454914398418365,0.006649697275046661,79.37931876994666,0.5196590713937723,0.9630365143369175,29.487403369347,5.564605734767025
